id	label	fmqg	zmqg	total	crowd9	fmqg	zmqg	crowd3	crowd_labels									data
486	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	新品上架！质地细腻的高冰种翡翠，水头很好，现已镶嵌好成品，采用时下最流行的18K玫瑰金包边镶嵌，仿佛一块冰块挂着胸前，支持广州·佛山·澳门·中山·看现货，带国家玉石鉴定证书，质量保证，欢迎致电咨询及预购订制。
487	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	小水桶意为用桶捞金，珠圆玉润，翡翠雕刻精细，玲珑可爱，翠绿绳结更衬托翡翠在淡雅之外多了一份清新妩媚之气。外形含蓄端庄，纯洁柔和，它代表着一种精神，一种向往，一种自然之力，生生不息。
488	1	2	7	9	1	0	3	1	1	1	1	1	1	0	0	1	1	玉石，不过水种不错，又是69一般的体位
489	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	我发现三星TAB实在是一款性价比极高的手机！！！
490	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	黑白翡翠戒指，翡翠源18k金镶嵌翡翠戒指，白翡翠为戒体，玫瑰金为点缀，冰种白翡翠更使整体气质出众，飘然若仙，突显出女性清冷孤傲、超凡脱俗的气质；同款的黑翡则显示时尚、英气。[钻石]
491	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	最近收藏了一件清末民初的传世老翡翠“喜祝良缘”，雕工不错，水头非常好！
492	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	清透至于极致，水灵灵的感觉，为夏日增添几分凉爽 ：   冰玻种晴水缅甸翡翠叶子挂件。
493	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	手机落伍真心快！不知不觉三星人气超过了Apple\\三星note2真心比苹果好看，而且价格适中、
494	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1	不懂这是不是极品，反正是上品了~~红宝石啊~~美艳啊~~丁sis之淼淼 你喜欢不！！！顺便替歪81 宣传一下，喜欢宝石的翡翠的订婚戒的筒子们，请尽情滴去骚扰他吧！#半夜放奢侈品的毒#
495	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	超值宝贝推荐：玻璃种缅甸翡翠包金葫芦胸坠，包金高：21.4mm，宽：9.2mm，厚：4.5mm：3500.00元，你，值得拥有！  详情：
496	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	登州泉：雕刻工整，色透，水头足的一块上品翡翠。
497	1	1	8	9	1	1	2	1	0	1	1	1	1	1	1	1	1	货超cc 三星的手机越来越给力了嘛，给苹果好大压力啊。。。
498	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	#天翼3G版三星NOTEⅡ霸气首发# 这手机够霸气，性能够牛x。
499	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1	馨馨那个三星的大手机看着比较给力！
500	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	三星总是很让人惊喜和期待G酷手机。
501	1	1	8	9	1	1	2	1	1	1	0	1	1	1	1	1	1	诺基亚Wp8手机 Lumia920 发布。让我们期待后诺基亚时代~ 4.5英寸屏幕 wxga分辨率 2000mah大容量电池~关键的亮点在与 lumia921支持无线充电！！！没错！！！是无线充电！！！还有街拍模式可以直接在相机中搜索周边景物信息包括道路餐馆。这种神器 在这时候发布，对苹果htc三星市场有着极大的冲击力。
502	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	很喜欢这款哦，做工很精美，质量非常不错，价钱也很实惠哦，推荐给大家~~国翠珠宝 开光车挂件 平安扣车挂 天然a货翡翠 糯种平安扣车挂饰。
503	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	见识了一亿的翡翠 完美。
504	1	2	7	9	1	1	2	1	1	1	0	1	1	0	1	1	1	冰种满绿起荧光的翡翠，黄白金分色，18分小钻，非常不错的东西。就是个头不大。
505	1	4	5	9	1	1	2	1	1	1	0	0	1	0	0	1	1	"我看中920只因为喜欢它wp8的系统，硬件喜欢它PureMotionHD+屏幕，无线充电倒是浮云。没想到现在就成了私货中最贵的手机。华强北各大品牌旗舰机价格如下：三星Galaxy S III￥3160，Note II￥3590.苹果iphone5￥5380，LG Nexus 4￥3060，HTC one X￥2590, 8X￥3300，索尼LT29￥2955，诺基亚920￥5400。"
506	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	玻璃种缅甸翡翠荧光镶白金男戒（真钻）质地细腻，纯洁无瑕。正所谓玉养人一生，人养玉三年，渊生珠而崖不牯，玉在山而草木润。细致温润，素色淡雅，似溪水一样清透，美艳无比，具有自然丽质美感，手感滑腻，给人以满心欢喜的美好感觉。
507	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	最最最满意的还是这个清代的翡翠袈裟扣。表面重新抛光，种好飘绿，水头相当好！
508	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1	发个翡翠挂件大家围观下，手机拍摄，效果有点坑爹，实物很是亮丽！
509	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	"缅甸翡翠,漂亮！噢噢噢。"
510	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	冰地：底色为无色或淡色，亚透明至透明，可有少量棉，石花等絮状物，晶莹剔透，给人冰清玉洁的感觉。是翡翠中高档地子。
511	1	1	8	9	1	1	2	1	0	1	1	1	1	1	1	1	1	第六件冰种飘花翡翠挂件，尺寸：35*20*6mm.很好，没有裂。 一口价：1800.
512	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	看着这排翡翠流口水，手机拍不出实物的翠，很美。
513	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	用姐姐小倩儿 三星大哥大照的，真心的喜欢她那款手机，那叫一个大吖，我的手根本拿不住，那屏幕真叫大！
514	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	诺基亚Lumia 920被外界视为Windows Phone 8系统中最强手机，它更被芬兰厂商视为救命稻草。当Lumia 800不能升级到WP8系统以后，Lumia 920就承载起诺基亚的希望，包括微软公司也希望它在未来会有大作为。甚至作为全球首款发布的WP8手机三星ATIV S，都有为其让步之嫌。
515	1	2	7	9	1	1	2	1	1	0	1	1	1	1	0	1	1	这是用朋友的三星手机拍出来的...色彩比iphone好太多了吧！！！同时发现超好用的App“相机360”，美颜效果让我从90后变成了00后！叶三叶草 uger才不是瑞士糖 是中枪的柴火 丢丢_ rReid。
516	1	1	8	9	1	1	2	1	1	1	0	1	1	1	1	1	1	原来科技已经这么发达了 三星手机让我见识到高科技。
517	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	好漂亮的翡翠，玫瑰金装饰的不错。
518	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	晶莹剔透的冰种翡翠，不可避免有一点雪花棉，棉不成团，轻柔曼妙，星星点点飘洒，喜欢这样意境的人会觉得美妙无比 ：  冰种晴水缅甸翡翠a货福瓜挂件   高：40.2mm 宽：19.3mm 厚：6.3mm ，仅售5980元。
519	1	3	6	9	1	1	2	1	0	1	1	1	0	0	1	1	1	忽然开始喜欢一些以前看都不会看的东西看了一晚上镯子，尽管买不起，但是好喜欢翡翠的美，偶还完全无法驾驭红发晶的大气，真想捧在手里看看实物哎石头们都好美。
520	1	4	5	9	1	1	2	1	1	1	0	1	1	0	0	1	0	我就是买国产的，而且是不出名的手机，虽然无大品牌那么好用，但对于我说，一是价钱适合我这些低收入人群，二是国产的手机现在做得也不差因为借助了安卓系统在软件上比诺基亚更快更好用，比苹果，三星差不了多少，现在2000 《国产智能机难去山寨前途堪忧》 (来自 机新浪网) http://t.cn/zjAETKj。
521	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	这个翡翠叉子颜色太喜欢了州35车队-周淦 州35车队-胖猫。
522	1	8	1	9	-1	3	0	-1	0	0	0	0	0	1	0	0	0	尖儿淘到一块上好的翡翠手镯，虽然不是我想要的贵妃镯，颜色也不是我想要的翠绿，可是我那半调子的粑粑说买翡翠就要买A货，况且它戴上就取不下来了，注定是我的吧~
523	1	5	4	9	-1	1	2	1	1	0	1	0	0	1	1	0	0	冰种飘花的翡翠，个头小了点，不过也还是很具收藏价值。
524	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	冰种翡翠，真的好美！
525	1	3	6	9	1	1	2	1	1	1	0	1	0	1	1	1	0	手机拍的照片放在galaxy notes是绝对的高清， 但是导到电脑上就看上去就太弱了。三星的屏确实是很好。
526	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	冰种黄翡缅甸翡翠“双喜临门”挂件 双喜临门：图案为两只喜鹊站在一树枝头上，寓意生活中有多件大喜之事。
527	1	1	8	9	1	0	3	1	1	1	1	1	1	1	0	1	1	航姐发短信说翡翠戒指来新货了，有水有色，很难得。。。囊中羞涩啊。。。怎么就这么喜欢翡翠呢？唉。。。
528	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	花开富贵我国传统吉祥图案之一，代表了人们对美满幸福生活、富有和高贵的向往。糯冰种红翡缅甸翡翠富贵花开挂件。
529	1	1	8	9	1	0	3	1	1	1	1	0	1	1	1	1	1	藏品，缅甸翡翠雕琢的4面佛！华丽来形容了！[good][good][good]樊宫一点都不朴素，完全就是富丽堂皇来形容！ 我在:
530	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	三星手机，大脸救星。
531	1	1	8	9	1	0	3	1	1	1	1	1	1	0	1	1	1	紫色翡翠晶莹剔透，雕工高超，细腻逼真。确是珍品。
532	1	5	4	9	-1	1	2	1	0	1	1	0	0	0	0	1	1	佳德尔森的教唆鞋 好强大的手机 我后悔买 note2了。
533	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	商务办公新利器：三星E1182，1.52寸大彩屏，双卡双待，超长待机，还带手电筒和收音机功能。经过我一个礼拜的高强度通话测试，居然还有一半电量！最近我都忘了什么叫充电！关键是的，这么好的手机，只要180！没有听错！只要180！赶快行动吧！
534	1	4	5	9	1	1	2	1	1	0	1	1	1	0	0	1	0	"女人的钱果然好赚啊啊啊啊啊啊。刚给我妈和自己买了两个翡翠挂件,1030没有了不过妈妈很开心那就行了。"
535	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	冰种飘绿的福瓜，温润内敛，质地细腻，透光度好，翠绿氤氲，辗转流动，那股绿意直欲喷薄而出。雕工技法精巧，线条转圜如流水般不见一丝凝滞，圆润通透，将上好翡翠的精妙凸显到极致，是值得收藏传家的上品。
536	1	3	6	9	1	0	3	1	1	1	1	0	0	1	1	1	0	雪中送炭般的新年礼物啊，最近小三星电池不给力，哈哈，麻麻，我不用霸占你的手机了。
537	1	3	6	9	1	1	2	1	1	0	1	1	0	0	1	1	1	不能只归因为大屏势不可挡，而主要是三星做得好。还记得之前dell的一款5寸的手机的搓相吧？
538	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	贝尔与达克斯也是在度假时订婚的，贝尔说他们之间的感情已经到了风雨无阻的程度，结婚自然也是水到渠成。她的戒指中间是3克拉多的翡翠色钻石，周围有无数颗小钻镶嵌，造价不菲。（更多精彩时尚珠宝资讯请关注宝源珠宝 ）
539	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	平凡的计划也喜欢有好运！三星手机很棒哦！
540	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	金牛：就像我喜欢的翡翠一样，金银有价，玉石无价啊！
541	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	好喜欢翡翠，透彻、漂亮、喜欢。
542	1	1	8	9	1	0	3	1	1	1	1	1	1	0	1	1	1	苹果公司每出一部手机三星就会跟着，7100很成功那~~~
543	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	水水的一串水滴形翡翠，可以编织成各种型态，配饰上的改变让它精致丰满！
544	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	披金显富贵，戴玉保平安！！老婆送我一个翡翠观音做生日礼物，寓意赶走衰运，保佑平安，多谢老婆，希望各位都平平安安，顺顺利利。
545	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	"其实三星的手机挺不错的我在这里:#广东省,深圳市,福田区,皇岗路# 我在:http://t.cn/zjZVcjP。"
546	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	通灵美玉，妙不可言。赞，赞，赞！低眉敛目间，惟见腕间那弯心爱翡翠，玲珑剔透，悄然揺曳轻舞。呵，吾之大爱。因爱而美好。［爱你］［心］
547	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1	我喜欢【莹玉阁-缅甸a货翡翠带金色黄翡椭圆贵妃玉手镯56mm626带证书】这个宝贝！【】(分享自 宝apple客户端)
548	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	这个翡翠飘绿戒指挺漂亮的。
549	1	1	8	9	1	0	3	1	1	1	1	0	1	1	1	1	1	漂亮的翡翠手镯，家乡的东西真好，这件东西放在北京大商场只能让喜爱翡翠的人望而却步。
550	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	明天就要归还Note了，一个月的试用期已满。这部三星的Galaxy Note（GT-I9220）还是很强大的！拍照和看照片超爽！再归还Note之前，给我最近用过的手机来个全家福（老的非智能手机就不予列席了）。除了那部WM系统的HTC 3300，其他都是今年入手的，呵呵。
551	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	泡论坛总结的经验：3W可以DIY店里10W+的珠宝饰品（珠宝品种不同价差更大，翡翠为最）。有人钟爱logo，我更钟爱blingbling价廉物美的彩色宝石~
552	1	3	6	9	1	2	1	-1	1	0	0	0	1	1	1	1	1	对于我这种手机常摔的人，还是比较适合用三星。
553	1	2	7	9	1	0	3	1	1	1	1	1	1	1	0	1	0	周五陪老婆产检，路过国美去看了看手机。三星的手机很牛*啊！
554	1	2	7	9	1	1	2	1	1	0	1	1	1	1	0	1	1	事实证明我无缘新手机，还有，大米干燥法真他大爷的好用，洗了澡的手机也能拯救回来！！！还有哇，三星果然不弱啊！！！
555	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	#我爱小米手机#还想买一部小米手机1S，因为目前性价比最高的智能手机，支持CDMA绿色环保无辐射的中国电信网络，高铁通话不掉线。米公司 南电信官方微博。
556	1	4	5	9	1	1	2	1	1	1	0	0	1	1	0	1	0	三星我最欣赏的手机，好想拥有一台。__与她说 逼的码头工人 猪2010 是哥们就给我来点祝福，懂吗？
557	1	1	8	9	1	1	2	1	1	1	0	1	1	1	1	1	1	其实我就是给手机开发程序的，我还是想要一台大屏幕的三星高端大气上档次的机器，哈哈。
558	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	冰黄，翡翠里的潜力股^_^玉满堂大掌柜。
559	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	我想换个三星的手机，看完绅士的品格，我觉得大手机好酷。 回家后，去瞅瞅。
560	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	紫色翡翠又称紫罗兰，紫罗兰翡翠，英文：mauve jadeite；学科：其他实用矿物与岩石；词目：紫罗兰翡翠；是翡翠的一个特殊品种，是除了绿色以外另一种比较有价值的颜色。因其颜色极像紫罗兰花，因而得名“紫罗兰翡翠”。
561	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	文玩大咖的高冰手串，一共6颗都是种水非常好的A货翡翠，数量稀少预购从速了啊！
562	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1	#我爱小米手机#今天成功抢购了小米2标准版32G，选择小米是因为发烧的配置，开放的系统，丰富的扩展应用，最重要一点是我认为中国人应该能赶超苹果三星 米手机。
563	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	收藏级高冰超美翡翠福豆定制新鲜出炉，清新婉约风格，横竖两种戴法，小水滴钻下机关重重，可随戴法自由变换位置，清新灵动，唯美可人，宛如它的主人，一位恬静美丽内敛的女士。感恩节分享(^-^)
564	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	此款翡翠为冰糯种，“种”是指玉质的粗细，透明度的强弱，是衡量翡翠质量优劣的关键之一，冰糯种是翡翠中的上品，有着大意写生的美，透着朱砂水墨般的质感，潜福祥瑞，万福齐天。
565	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	最大の愿望就是和你用一部一样の手机，嘿嘿~最好是三星的~低调点。
566	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	今天拍到一块“小金龙”吊坠，相当开心！而且几个机缘巧合撞到一起。看来翡翠还真是讲缘分的！给你的周岁礼物先让你娘戴戴噢！
567	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	冰糯种无色甲壳虫，把蛋面设计成这种造型，也算是耳目一新，喜欢[太开心]宝小百科 翠商城纯翠网 宝翡翠电视台。
568	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	在自然界所有的天然玉石中，翠翡的颜色是最为丰富多彩的。 翡翠，融汇了七色光谱中红、橙、黄、绿、青、蓝、紫所有的颜色及过渡色序，由于种分的不同，又进一步使翡翠的颜色呈显色泽斑斓、艳丽、柔和，更加变幻多端，使人们爱不释手。
569	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	完美精致墨翠缅甸翡翠A货/胸前挂件/吊坠。
570	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	我自己更喜欢这样的翡翠，晴水，又有点蓝水的感觉，种水很好，透光也无杂质（新货）怡蕾 董MM Y小小小何 你们觉得这个怎么样。
571	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	此套摆件/手玩件(有孔可穿绳)，采用同一块冰种三彩翡翠原石经由台湾雕刻名匠洁太大师创作而成，分别为凤凰、鹦鹉、灵芝，寓意富贵、吉祥、如意，现诚意出售，介绍与尺寸如下图所示，有意者私信，非诚勿扰。[馋嘴]（本网所有）
572	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	有位珠宝界的专家曾说过：金子是钱，钻石是价，玉是生命，而玉中之王就是翡翠。时尚。
573	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	超可爱的翡翠A货小金鱼一对，高冰起荧光的，揭阳工，形体非常生动漂亮！尺寸：大21*12.6*5.9/小19.5*10.5*306。
574	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	艳绿是翡翠中的极品，其色绿如雨中摇曳的焦叶，且是不老不嫩的中层焦叶，碧绿生晖，青翠欲滴。深一分则蓝则青，少一分则嫩则生。绿得生机盎然，气宇轩昂、荣华宝贵。
575	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	#我爱NoteⅡ#三星手机的每一款都很有气质，总是有种高贵脱俗的感觉。而且手机使用性很强。不管是听MP3还是看图片电影效果总是那么好。。一直都很支持三星，NoteⅡ拥有时尚外表，大气的屏幕肯定非同凡响。星手机官网 笑侗 本妻湿 小斗笠_
576	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	一周前买了一款国产联想乐Phone K860，感觉特别好，不比三星I9300差，价格2188元，比同档次产品价格将近便宜一半，两年之后换机子也不会觉得心疼。总之，这款手机棒极了！现在国产手机的零部件都是国际采购，质量好坏主要看设计水平如何，安装水平中国绝对没问题。
577	1	1	8	9	1	1	2	1	0	1	1	1	1	1	1	1	1	说起珠宝，我最喜欢的还属翡翠了。
578	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	很感动，珠宝本身最本真的意义，还有母亲对女儿的深深的爱。因为懂它，所以才更想拥有它。爱翡翠的人都懂的。
579	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	"想起来,我曾送过宝贝的美术老师马老师这样一块翡翠,我觉得跟她的气质很配.她很喜欢,我也开心."
580	1	2	7	9	1	2	1	-1	0	1	0	1	1	1	1	1	1	又掉了手机，正好换个，我是买三星呢还是三星呢，还是三星呢。
581	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1	为什么我觉得最近三星出的手机都很好看哇，不过超大部的，可以显得脸小。。哈哈。。广告无处不在。
582	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	在联通网上营业厅购买的三星n7102手机顺利到货，速度很快，机子大方美观。 建联通网上营业厅 订单编号：8676952061。
583	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	新宠和田羊脂白玉佛，欣赏多日了，仍然意犹未尽。和田羊脂玉真是太美了！对着光时微光半透，均匀细腻; 顺着光时，如凝脂般温润洁白。加上精致有思想的雕工，更添神韵！确实好！比起翡翠，白玉的价格倒不算贵了，两万多就可以够到好东西了。
584	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1	不知道翡翠还有这个颜色的 看起来也是不错噢的。
585	1	4	5	9	1	1	2	1	1	0	1	1	0	1	1	0	0	朋友店里的CC套连，也是荧光白玻璃翡翠群镶款，和戒指可以配套了。很美艳，不过在杭州谁有这样的场合戴这样的晚装款呢？身边也没有贵妇朋友。
